fk_parcel_id,varnish_type,run_number,varnish_amount_kg,solvent_amount_kg,run_status,run_date
17861,DE4488-3LV,2,651,381,1,2022-12-07
17861,DE5449-4,3,212,262,1,2022-12-10
17862,PL1019-34,1,1083,375,1,2022-12-06
17862,DE4488-3LV,2,333,146,1,2022-12-07
17862,DE5449-4,3,1453,159,1,2022-12-08
17863,PL1019-34,1,47,338,1,2022-12-09
17863,DE4488-3LV,2,984,261,1,2022-12-12
17863,DE5449-4,3,480,366,1,2022-12-13
17864,PL1019-34,1,332,364,1,2022-12-11
17864,DE4488-3LV,2,1223,414,1,2022-12-13
17864,DE5449-4,3,792,105,1,2022-12-15
17865,PL1019-34,1,153,137,1,2022-12-11
17865,DE4488-3LV,2,147,194,1,2022-12-12
17865,DE5449-4,3,289,216,1,2022-12-13
17866,PL1019-34,1,1202,374,1,2022-12-11
17866,DE4488-3LV,2,1408,487,1,2022-12-13
17866,DE5449-4,3,293,345,1,2022-12-16
17867,PL1019-34,1,522,271,1,2022-12-13
17867,DE4488-3LV,2,322,91,1,2022-12-15
17867,DE5449-4,3,502,57,1,2022-12-16
17868,PL1019-34,1,294,127,1,2022-12-15
17868,DE4488-3LV,2,1217,55,1,2022-12-18
17868,DE5449-4,3,1335,133,1,2022-12-19
17869,PL1019-34,1,701,40,1,2022-12-15
17869,DE4488-3LV,2,12,203,1,2022-12-18
17869,DE5449-4,3,97,420,1,2022-12-19
17870,PL1019-34,1,865,155,1,2022-12-16
17870,DE4488-3LV,2,902,391,1,2022-12-18
17870,DE5449-4,3,434,129,1,2022-12-22
17871,PL1019-34,1,78,80,1,2022-12-17
17871,DE4488-3LV,2,1441,77,1,2022-12-18
17871,DE5449-4,3,678,194,1,2022-12-20
17872,PL1019-34,1,49,352,1,2022-12-18
17872,DE4488-3LV,2,605,414,1,2022-12-19
17872,DE5449-4,3,773,376,1,2022-12-23
17873,PL1019-34,1,381,368,1,2022-12-21
17873,DE4488-3LV,2,366,265,1,2022-12-22
17873,DE5449-4,3,141,433,1,2022-12-23
17874,PL1019-34,1,39,408,1,2022-12-04
17874,28S30WB-1,2,1299,402,1,2022-12-05
17875,PL1019-34,1,892,208,1,2022-12-04
17875,28S30WB-1,2,513,357,1,2022-12-05
17876,PL1019-34,1,417,20,1,2022-12-06
17876,28S30WB-1,2,924,385,1,2022-12-07
17877,PL1019-34,1,1442,74,1,2022-12-06
17877,28S30WB-1,2,1229,104,1,2022-12-07
17878,PL1019-34,1,280,109,1,2022-12-06
17878,28S30WB-1,2,1294,194,1,2022-12-09
17879,PL1019-34,1,168,334,1,2022-12-07
17879,28S30WB-1,2,1136,41,1,2022-12-09
17880,PL1019-34,1,379,12,1,2022-12-09
17880,28S30WB-1,2,26,157,1,2022-12-12
17881,PL1019-34,1,1414,220,1,2022-12-09
17881,28S30WB-1,2,37,344,1,2022-12-10
17882,PL1019-34,1,1172,354,1,2022-12-10
17882,28S30WB-1,2,1435,141,1,2022-12-12
17883,PL1019-34,1,63,275,1,2022-12-10
17883,28S30WB-1,2,96,442,1,2022-12-11
17884,PL1019-34,1,655,353,1,2022-12-10
17884,28S30WB-1,2,1278,118,1,2022-12-12
17885,PL1019-34,1,1097,324,1,2022-12-11
17885,28S30WB-1,2,513,73,1,2022-12-12
17886,PL1019-34,1,1132,251,1,2022-12-11
17886,28S30WB-1,2,73,221,1,2022-12-13
17887,PL1019-34,1,931,215,1,2022-12-11
17887,28S30WB-1,2,539,62,1,2022-12-14
17888,PL1019-34,1,1333,429,1,2022-12-13
17888,28S30WB-1,2,585,369,1,2022-12-14
17889,PL1019-34,1,568,148,1,2022-12-13
17889,28S30WB-1,2,370,57,1,2022-12-14
17890,PL1019-34,1,1378,6,1,2022-12-14
17890,28S30WB-1,2,1476,215,1,2022-12-15
17891,PL1019-34,1,158,226,1,2022-12-14
17891,28S30WB-1,2,848,186,1,2022-12-17
17892,PL1019-34,1,559,280,1,2022-12-04
17893,PL1019-34,1,1364,47,1,2022-12-04
17894,PL1019-34,1,84,360,1,2022-12-06
17895,PL1019-34,1,47,156,1,2022-12-06
17896,PL1019-34,1,1439,311,1,2022-12-07
17897,PL1019-34,1,1144,312,1,2022-12-08
17898,PL1019-34,1,627,253,1,2022-12-08
17899,PL1019-34,1,64,176,1,2022-12-10
17900,PL1019-34,1,101,239,1,2022-12-12
17901,PL1019-34,1,930,417,1,2022-12-13
17902,PL1019-34,1,994,74,1,2022-12-14
17903,PL1019-34,1,1046,274,1,2022-12-14
17904,PL1019-34,1,1258,248,1,2022-12-14
17905,PL1019-34,1,1420,143,1,2022-12-17
17906,PL1019-34,1,587,265,1,2022-12-04
17906,101 597,2,281,301,1,2022-12-06
17907,PL1019-34,1,265,139,1,2022-12-04
17907,101 597,2,1476,489,1,2022-12-07
17908,PL1019-34,1,850,411,1,2022-12-04
17908,101 597,2,1423,498,1,2022-12-07
17909,PL1019-34,1,353,144,1,2022-12-04
17909,101 597,2,918,260,1,2022-12-06
17910,PL1019-34,1,867,428,1,2022-12-04
17910,101 597,2,1179,377,1,2022-12-07
17911,PL1019-34,1,589,65,1,2022-12-04
17911,101 597,2,664,51,1,2022-12-05
17912,28S30WB-1,1,725,291,1,2022-12-04
17912,PL1019-34,2,577,382,1,2022-12-05
17913,28S30WB-1,1,641,318,1,2022-12-04
17913,PL1019-34,2,187,287,1,2022-12-05
17914,28S30WB-1,1,747,52,1,2022-12-05
17914,PL1019-34,2,731,92,1,2022-12-06
17915,28S30WB-1,1,683,20,1,2022-12-06
17915,PL1019-34,2,1148,118,1,2022-12-10
17916,28S30WB-1,1,955,257,1,2022-12-06
17916,PL1019-34,2,902,196,1,2022-12-07
17917,28S30WB-1,1,1157,476,1,2022-12-06
17917,PL1019-34,2,566,30,1,2022-12-07
17918,PL1019-34,1,1079,108,1,2022-11-16
17918,DE4488-3LV,2,316,59,1,2022-11-18
17919,PL1019-34,1,1026,240,1,2022-11-18
17919,DE4488-3LV,2,162,189,1,2022-11-22
17920,PL1019-34,1,1091,267,1,2022-11-19
17920,DE4488-3LV,2,324,258,1,2022-11-20
17921,PL1019-34,1,763,125,1,2022-11-19
17921,DE4488-3LV,2,1200,218,1,2022-11-21
17922,PL1019-34,1,550,23,1,2022-11-19
17922,DE4488-3LV,2,1224,285,1,2022-11-22
17923,PL1019-34,1,1312,284,1,2022-11-20
17923,DE4488-3LV,2,1404,73,1,2022-11-21
17924,PL1019-34,1,244,258,1,2022-11-21
17924,DE4488-3LV,2,1463,370,1,2022-11-22
17925,PL1019-34,1,312,287,1,2022-11-22
17925,DE4488-3LV,2,380,120,1,2022-11-23
17926,PL1019-34,1,742,179,1,2022-11-22
17926,DE4488-3LV,2,63,272,1,2022-11-23
17927,PL1019-34,1,1201,53,1,2022-11-23
17927,DE4488-3LV,2,927,242,1,2022-11-24
17928,PL1019-34,1,902,63,1,2022-11-23
17928,DE4488-3LV,2,677,319,1,2022-11-24
17929,PL1019-34,1,1070,469,1,2022-11-23
17929,DE4488-3LV,2,1296,497,1,2022-11-27
17930,PL1019-34,1,1078,409,1,2022-11-24
17930,DE4488-3LV,2,416,91,1,2022-11-25
17931,PL1019-34,1,11,195,1,2022-11-24
17931,DE4488-3LV,2,364,332,1,2022-11-26
17932,PL1019-34,1,488,78,1,2022-11-25
17932,DE4488-3LV,2,122,330,1,2022-11-27
17933,PL1019-34,1,261,481,1,2022-11-25
17933,DE4488-3LV,2,24,87,1,2022-11-28
17934,PL1019-34,1,1401,331,1,2022-11-27
17934,DE4488-3LV,2,971,433,1,2022-11-30
17935,PL1019-34,1,1447,280,1,2022-11-28
17935,DE4488-3LV,2,1499,131,1,2022-11-29
17936,PL1019-34,1,908,346,1,2022-11-28
17936,DE4488-3LV,2,1459,441,1,2022-11-29
17937,PL1019-34,1,512,101,1,2022-11-30
17937,DE4488-3LV,2,552,254,1,2022-12-01
17938,28S30WB-1,1,1445,8,1,2022-11-16
17938,PL1019-34,2,1109,203,1,2022-11-17
17939,28S30WB-1,1,1474,489,1,2022-11-17
17939,PL1019-34,2,180,25,1,2022-11-19
17940,28S30WB-1,1,1054,412,1,2022-11-17
17940,PL1019-34,2,949,31,1,2022-11-18
17941,28S30WB-1,1,1057,471,1,2022-11-18
17941,PL1019-34,2,1124,416,1,2022-11-19
17942,28S30WB-1,1,394,65,1,2022-11-19
17942,PL1019-34,2,1158,91,1,2022-11-21
17962,---,1,1101,466,1,2022-11-15
17962,---,2,471,223,1,2022-11-17
17962,---,3,648,176,1,2022-11-21
17962,---,4,1257,492,1,2022-11-23
17963,---,1,934,471,1,2022-11-15
17963,---,2,1330,391,1,2022-11-16
17963,---,3,617,326,1,2022-11-20
17963,---,4,494,37,1,2022-11-21
17964,---,1,374,115,1,2022-11-15
17964,---,2,545,431,1,2022-11-16
17964,---,3,1310,312,1,2022-11-17
17964,---,4,1043,260,1,2022-11-18
17965,---,1,469,17,1,2022-11-17
17965,---,2,1062,500,1,2022-11-18
17965,---,3,959,311,1,2022-11-19
17965,---,4,391,230,1,2022-11-20
17984,PL1014-59,1,1127,467,1,2022-11-15
17984,28S30WB-1,2,255,236,1,2022-11-18
17985,PL1014-59,1,545,287,1,2022-11-17
17985,28S30WB-1,2,538,51,1,2022-11-20
17986,PL1014-59,1,1082,455,1,2022-11-17
17986,28S30WB-1,2,1205,233,1,2022-11-19
17987,PL1014-59,1,763,480,1,2022-11-20
17987,28S30WB-1,2,86,489,1,2022-11-24
17988,PL1014-59,1,237,139,1,2022-11-20
17988,28S30WB-1,2,851,317,1,2022-11-21
17989,PL1014-59,1,52,137,1,2022-11-20
17989,28S30WB-1,2,1443,368,1,2022-11-21
17990,PL1014-59,1,508,132,1,2022-11-21
17990,28S30WB-1,2,601,301,1,2022-11-22
17991,PL1014-59,1,1048,182,1,2022-11-21
17991,28S30WB-1,2,1194,426,1,2022-11-24
17992,PL1014-59,1,554,215,1,2022-11-21
17992,28S30WB-1,2,1103,160,1,2022-11-24
17993,PL1014-59,1,113,43,1,2022-11-21
17993,28S30WB-1,2,1363,119,1,2022-11-22
17994,PL1014-59,1,355,250,1,2022-11-22
17994,28S30WB-1,2,1393,343,1,2022-11-23
17995,PL1014-59,1,753,491,1,2022-11-23
17995,28S30WB-1,2,1134,413,1,2022-11-24
17996,PL1014-59,1,916,28,1,2022-11-23
17996,28S30WB-1,2,392,176,1,2022-11-24
17997,PL1014-59,1,210,70,1,2022-11-23
17997,28S30WB-1,2,503,30,1,2022-11-24
17998,PL1014-59,1,405,499,1,2022-11-23
17998,28S30WB-1,2,158,165,1,2022-11-24
17999,PL1014-59,1,1405,188,1,2022-11-25
17999,28S30WB-1,2,1294,302,1,2022-11-26
18000,PL1014-59,1,916,95,1,2022-11-25
18000,28S30WB-1,2,73,169,1,2022-11-27
18001,PL1014-59,1,1376,456,1,2022-11-27
18001,28S30WB-1,2,1264,177,1,2022-11-29
18002,PL1014-59,1,1224,491,1,2022-11-27
18002,28S30WB-1,2,290,117,1,2022-11-28
18003,PL1014-59,1,242,10,1,2022-11-28
18003,28S30WB-1,2,952,366,1,2022-12-02
18004,---,1,284,172,1,2022-11-14
18004,---,2,993,279,1,2022-11-16
18004,---,3,993,322,1,2022-11-18
18004,---,4,817,177,1,2022-11-20
18005,---,1,210,344,1,2022-11-16
18005,---,2,482,466,1,2022-11-17
18005,---,3,756,232,1,2022-11-20
18005,---,4,1169,152,1,2022-11-23
18006,---,1,1451,140,1,2022-11-16
18006,---,2,415,170,1,2022-11-17
18006,---,3,681,141,1,2022-11-20
18006,---,4,634,125,1,2022-11-21
18007,---,1,1107,47,1,2022-11-16
18007,---,2,1014,157,1,2022-11-17
18007,---,3,703,215,1,2022-11-18
18007,---,4,208,325,1,2022-11-22
18008,---,1,209,395,1,2022-11-16
18008,---,2,751,229,1,2022-11-19
18008,---,3,1362,382,1,2022-11-20
18008,---,4,1469,367,1,2022-11-24
18009,---,1,290,146,1,2022-11-17
18009,---,2,27,4,1,2022-11-19
18009,---,3,805,436,1,2022-11-20
18009,---,4,536,378,1,2022-11-21
18010,---,1,49,268,1,2022-11-17
18010,---,2,598,476,1,2022-11-19
18010,---,3,1180,431,1,2022-11-21
18010,---,4,1246,35,1,2022-11-22
18011,---,1,650,499,1,2022-11-20
18011,---,2,1406,148,1,2022-11-21
18011,---,3,1169,295,1,2022-11-23
18011,---,4,1275,44,1,2022-11-25
18012,---,1,346,247,1,2022-11-20
18012,---,2,975,22,1,2022-11-23
18012,---,3,84,384,1,2022-11-26
18012,---,4,11,139,1,2022-11-27
18013,---,1,1133,300,1,2022-11-20
18013,---,2,334,456,1,2022-11-22
18013,---,3,224,70,1,2022-11-23
18013,---,4,1266,416,1,2022-11-26
18014,---,1,1082,215,1,2022-11-21
18014,---,2,1330,21,1,2022-11-24
18014,---,3,1484,352,1,2022-11-26
18014,---,4,1305,61,1,2022-11-27
18015,---,1,189,486,1,2022-11-21
18015,---,2,970,309,1,2022-11-23
18015,---,3,1276,390,1,2022-11-24
18015,---,4,794,11,1,2022-11-25
18016,---,1,357,468,1,2022-11-21
18016,---,2,660,128,1,2022-11-24
18016,---,3,526,164,1,2022-11-25
18016,---,4,421,94,1,2022-11-26
18017,---,1,399,313,1,2022-11-24
18017,---,2,844,280,1,2022-11-25
18017,---,3,1454,331,1,2022-11-26
18017,---,4,103,389,1,2022-11-28
18018,---,1,107,37,1,2022-11-24
18018,---,2,1254,235,1,2022-11-26
18018,---,3,1137,485,1,2022-11-29
18018,---,4,422,308,1,2022-12-01
18019,---,1,903,223,1,2022-11-24
18019,---,2,222,3,1,2022-11-27
18019,---,3,39,403,1,2022-11-30
18019,---,4,1031,448,1,2022-12-01
18020,---,1,1139,156,1,2022-11-25
18020,---,2,171,165,1,2022-11-26
18020,---,3,680,133,1,2022-11-28
18020,---,4,925,428,1,2022-11-29
18021,---,1,794,414,1,2022-11-25
18021,---,2,158,31,1,2022-11-26
18021,---,3,1303,295,1,2022-11-27
18021,---,4,193,245,1,2022-11-28
18022,---,1,1358,326,1,2022-11-26
18022,---,2,19,234,1,2022-11-27
18022,---,3,1368,168,1,2022-11-29
18022,---,4,1146,385,1,2022-11-30
18023,PL1019-34,1,831,376,1,2022-11-14
18023,101 597,2,1060,145,1,2022-11-16
18024,PL1019-34,1,335,86,1,2022-11-14
18024,101 597,2,686,299,1,2022-11-15
18025,PL1019-34,1,846,15,1,2022-11-14
18025,101 597,2,498,313,1,2022-11-18
18026,PL1019-34,1,1440,56,1,2022-11-17
18026,101 597,2,1026,94,1,2022-11-18
18027,PL1019-34,1,762,429,1,2022-11-17
18027,101 597,2,1020,431,1,2022-11-19
18028,PL1019-34,1,1184,195,1,2022-11-17
18028,101 597,2,1426,222,1,2022-11-21
18029,PL1019-34,1,363,192,1,2022-11-18
18029,101 597,2,62,57,1,2022-11-19
18030,PL1019-34,1,1458,184,1,2022-11-19
18030,101 597,2,340,232,1,2022-11-22
18031,PL1019-34,1,81,37,1,2022-11-20
18031,101 597,2,515,446,1,2022-11-21
18032,PL1019-34,1,1219,314,1,2022-11-20
18032,101 597,2,869,130,1,2022-11-22
18033,PL1019-34,1,455,440,1,2022-11-20
18033,101 597,2,349,81,1,2022-11-23
18034,PL1019-34,1,1058,8,1,2022-11-21
18034,101 597,2,158,230,1,2022-11-22
18035,PL1019-34,1,837,244,1,2022-11-21
18035,101 597,2,263,60,1,2022-11-24
18036,PL1019-34,1,46,396,1,2022-11-24
18036,101 597,2,648,134,1,2022-11-25
18037,PL1019-34,1,801,266,1,2022-11-26
18037,101 597,2,345,367,1,2022-11-29
18038,PL1019-34,1,374,39,1,2022-11-28
18038,101 597,2,1162,277,1,2022-12-01
18039,PL1019-34,1,970,446,1,2022-11-28
18039,101 597,2,68,3,1,2022-12-01
18040,PL1019-34,1,327,500,1,2022-11-29
18040,101 597,2,1102,270,1,2022-11-30
18041,PL1019-34,1,445,335,1,2022-11-30
18041,101 597,2,1236,20,1,2022-12-02
18042,PL1019-34,1,475,461,1,2022-12-01
18042,101 597,2,1136,249,1,2022-12-02
18043,PL1019-34,1,134,96,1,2022-11-14
18043,101 597,2,1071,110,1,2022-11-17
18044,PL1019-34,1,118,21,1,2022-11-16
18044,101 597,2,1413,461,1,2022-11-20
18045,PL1019-34,1,741,81,1,2022-11-17
18045,101 597,2,947,424,1,2022-11-18
18046,PL1019-34,1,1283,139,1,2022-11-18
18046,101 597,2,1407,186,1,2022-11-19
18047,PL1019-34,1,931,100,1,2022-11-18
18047,101 597,2,594,467,1,2022-11-20
18048,PL1019-34,1,1178,410,1,2022-11-19
18048,101 597,2,1433,222,1,2022-11-21
18049,PL1019-34,1,792,125,1,2022-11-19
18049,101 597,2,421,211,1,2022-11-20
18050,PL1019-34,1,794,270,1,2022-11-19
18050,101 597,2,948,149,1,2022-11-21
18051,PL1019-34,1,268,163,1,2022-11-19
18051,101 597,2,425,60,1,2022-11-20
18052,PL1019-34,1,712,114,1,2022-11-20
18052,101 597,2,1199,183,1,2022-11-21
18053,PL1019-34,1,521,327,1,2022-11-23
18053,101 597,2,453,56,1,2022-11-24
18054,PL1019-34,1,607,274,1,2022-11-23
18054,101 597,2,947,209,1,2022-11-24
18055,PL1019-34,1,1180,43,1,2022-11-25
18055,101 597,2,580,146,1,2022-11-27
18056,PL1019-34,1,380,65,1,2022-11-26
18056,101 597,2,324,258,1,2022-11-27
18057,PL1019-34,1,397,322,1,2022-11-29
18057,101 597,2,1248,343,1,2022-12-01
18058,PL1019-34,1,704,239,1,2022-11-30
18058,101 597,2,284,298,1,2022-12-01
18059,PL1019-34,1,910,168,1,2022-11-30
18059,101 597,2,62,435,1,2022-12-01
18060,PL1019-34,1,66,496,1,2022-12-01
18060,101 597,2,1014,333,1,2022-12-02
18061,PL1019-34,1,713,65,1,2022-12-01
18061,101 597,2,1093,500,1,2022-12-03
18062,PL1019-34,1,1380,380,1,2022-12-02
18062,101 597,2,1450,498,1,2022-12-04
18063,---,1,1363,43,1,2022-11-14
18063,---,2,1079,233,1,2022-11-15
18063,---,3,15,332,1,2022-11-19
18063,---,4,27,396,1,2022-11-21
18064,---,1,1111,446,1,2022-11-14
18064,---,2,744,4,1,2022-11-16
18064,---,3,572,482,1,2022-11-17
18064,---,4,1416,328,1,2022-11-18
18065,---,1,1391,127,1,2022-11-15
18065,---,2,70,357,1,2022-11-16
18065,---,3,544,289,1,2022-11-17
18065,---,4,1348,21,1,2022-11-21
18066,---,1,1439,219,1,2022-11-15
18066,---,2,77,208,1,2022-11-16
18066,---,3,1377,316,1,2022-11-18
18066,---,4,364,447,1,2022-11-19
18067,---,1,889,168,1,2022-11-15
18067,---,2,350,38,1,2022-11-16
18067,---,3,1350,62,1,2022-11-17
18067,---,4,813,46,1,2022-11-18
18068,---,1,1228,118,1,2022-11-15
18068,---,2,1385,60,1,2022-11-16
18068,---,3,513,311,1,2022-11-17
18068,---,4,162,456,1,2022-11-18
18069,---,1,462,345,1,2022-11-16
18069,---,2,1283,223,1,2022-11-18
18069,---,3,1175,168,1,2022-11-20
18069,---,4,1077,105,1,2022-11-21
18070,---,1,19,108,1,2022-11-19
18070,---,2,380,396,1,2022-11-22
18070,---,3,1175,475,1,2022-11-24
18070,---,4,1198,469,1,2022-11-26
18071,---,1,1253,420,1,2022-11-20
18071,---,2,568,444,1,2022-11-21
18071,---,3,907,204,1,2022-11-23
18071,---,4,1377,412,1,2022-11-25
18072,---,1,104,333,1,2022-11-21
18072,---,2,1015,467,1,2022-11-23
18072,---,3,827,46,1,2022-11-24
18072,---,4,92,195,1,2022-11-26
18073,---,1,464,16,1,2022-11-22
18073,---,2,1433,211,1,2022-11-24
18073,---,3,363,256,1,2022-11-27
18073,---,4,204,387,1,2022-11-28
18074,---,1,1017,31,1,2022-11-22
18074,---,2,691,246,1,2022-11-25
18074,---,3,555,159,1,2022-11-28
18074,---,4,402,284,1,2022-11-29
18075,---,1,1039,259,1,2022-11-22
18075,---,2,286,99,1,2022-11-23
18075,---,3,873,147,1,2022-11-25
18075,---,4,742,280,1,2022-11-26
18076,---,1,965,365,1,2022-11-22
18076,---,2,41,21,1,2022-11-23
18076,---,3,555,131,1,2022-11-24
18076,---,4,1443,144,1,2022-11-28
18077,---,1,1009,101,1,2022-11-22
18077,---,2,324,15,1,2022-11-23
18077,---,3,694,265,1,2022-11-24
18077,---,4,662,170,1,2022-11-25
18078,---,1,482,79,1,2022-11-24
18078,---,2,518,57,1,2022-11-25
18078,---,3,834,317,1,2022-11-28
18078,---,4,10,221,1,2022-11-29
18079,---,1,1133,81,1,2022-11-24
18079,---,2,1402,259,1,2022-11-26
18079,---,3,1484,47,1,2022-11-27
18079,---,4,1352,477,1,2022-11-28
18080,---,1,65,330,1,2022-11-24
18080,---,2,989,359,1,2022-11-26
18080,---,3,844,64,1,2022-11-28
18080,---,4,1289,209,1,2022-11-29
18081,PL1019-34,1,1035,392,1,2022-11-11
18081,101 597,2,542,290,1,2022-11-12
18082,PL1019-34,1,52,167,1,2022-11-13
18082,101 597,2,423,489,1,2022-11-16
18083,PL1019-34,1,578,88,1,2022-11-14
18083,101 597,2,167,373,1,2022-11-15
18084,PL1019-34,1,1400,112,1,2022-11-16
18084,101 597,2,1254,207,1,2022-11-17
18085,PL1019-34,1,760,180,1,2022-11-16
18085,101 597,2,39,87,1,2022-11-17
18086,PL1019-34,1,1108,486,1,2022-11-16
18086,101 597,2,601,382,1,2022-11-17
18087,PL1014-59,1,943,21,1,2022-11-08
18087,819059,2,314,396,1,2022-11-10
18087,816733,3,771,475,1,2022-11-13
18088,PL1014-59,1,811,53,1,2022-11-09
18088,819059,2,510,326,1,2022-11-11
18088,816733,3,1242,74,1,2022-11-12
18089,PL1014-59,1,425,36,1,2022-11-11
18089,819059,2,195,19,1,2022-11-12
18089,816733,3,808,431,1,2022-11-14
18090,PL1014-59,1,778,211,1,2022-11-12
18090,819059,2,1415,137,1,2022-11-13
18090,816733,3,1410,177,1,2022-11-14
18091,PL1014-59,1,316,264,1,2022-11-14
18091,819059,2,675,208,1,2022-11-15
18091,816733,3,363,496,1,2022-11-16
18092,PL1014-59,1,943,411,1,2022-11-14
18092,819059,2,1247,355,1,2022-11-15
18092,816733,3,656,265,1,2022-11-17
18093,PL1014-59,1,253,344,1,2022-11-14
18093,819059,2,1423,395,1,2022-11-16
18093,816733,3,816,349,1,2022-11-17
18094,PL1014-59,1,940,225,1,2022-11-15
18094,819059,2,549,188,1,2022-11-17
18094,816733,3,1008,332,1,2022-11-18
18095,PL1014-59,1,1206,360,1,2022-11-17
18095,819059,2,16,296,1,2022-11-18
18095,816733,3,1043,28,1,2022-11-19
18096,PL1014-59,1,628,494,1,2022-11-17
18096,819059,2,372,354,1,2022-11-20
18096,816733,3,283,179,1,2022-11-23
18097,---,1,103,5,1,2022-11-08
18097,---,2,26,359,1,2022-11-10
18097,---,3,325,429,1,2022-11-12
18097,---,4,600,344,1,2022-11-13
18098,---,1,1216,469,1,2022-11-09
18098,---,2,1420,372,1,2022-11-10
18098,---,3,213,183,1,2022-11-13
18098,---,4,1146,272,1,2022-11-14
18099,---,1,750,288,1,2022-11-09
18099,---,2,512,484,1,2022-11-11
18099,---,3,1436,98,1,2022-11-14
18099,---,4,732,292,1,2022-11-15
18100,---,1,1046,494,1,2022-11-09
18100,---,2,308,294,1,2022-11-11
18100,---,3,730,191,1,2022-11-13
18100,---,4,73,364,1,2022-11-14
18101,---,1,99,273,1,2022-11-09
18101,---,2,338,60,1,2022-11-12
18101,---,3,367,192,1,2022-11-16
18101,---,4,244,226,1,2022-11-17
18102,---,1,187,205,1,2022-11-10
18102,---,2,690,263,1,2022-11-11
18102,---,3,780,483,1,2022-11-12
18102,---,4,1223,359,1,2022-11-16
18103,---,1,651,405,1,2022-11-10
18103,---,2,384,242,1,2022-11-11
18103,---,3,399,359,1,2022-11-13
18103,---,4,473,328,1,2022-11-16
18104,---,1,431,416,1,2022-11-10
18104,---,2,1123,184,1,2022-11-13
18104,---,3,41,259,1,2022-11-17
18104,---,4,1288,351,1,2022-11-19
18105,---,1,1400,180,1,2022-11-11
18105,---,2,1054,335,1,2022-11-13
18105,---,3,293,348,1,2022-11-14
18105,---,4,1405,64,1,2022-11-15
18106,---,1,1357,179,1,2022-11-12
18106,---,2,1323,110,1,2022-11-14
18106,---,3,1019,275,1,2022-11-16
18106,---,4,221,52,1,2022-11-19
18107,---,1,611,62,1,2022-11-13
18107,---,2,1249,97,1,2022-11-15
18107,---,3,1247,82,1,2022-11-16
18107,---,4,674,242,1,2022-11-17
18108,---,1,892,23,1,2022-11-13
18108,---,2,1058,490,1,2022-11-14
18108,---,3,1215,283,1,2022-11-15
18108,---,4,1082,4,1,2022-11-17
18109,---,1,941,453,1,2022-11-13
18109,---,2,1272,309,1,2022-11-14
18109,---,3,234,175,1,2022-11-16
18109,---,4,1414,159,1,2022-11-17
18110,---,1,971,205,1,2022-11-15
18110,---,2,802,194,1,2022-11-17
18110,---,3,113,69,1,2022-11-18
18110,---,4,1273,36,1,2022-11-19
18111,---,1,927,140,1,2022-11-15
18111,---,2,1282,58,1,2022-11-17
18111,---,3,743,151,1,2022-11-18
18111,---,4,436,306,1,2022-11-21
18112,---,1,1364,272,1,2022-11-16
18112,---,2,970,386,1,2022-11-18
18112,---,3,328,300,1,2022-11-19
18112,---,4,1355,243,1,2022-11-21
18113,---,1,784,334,1,2022-11-16
18113,---,2,916,40,1,2022-11-17
18113,---,3,1320,433,1,2022-11-18
18113,---,4,1115,121,1,2022-11-19
18114,---,1,831,139,1,2022-11-16
18114,---,2,161,275,1,2022-11-18
18114,---,3,1202,463,1,2022-11-20
18114,---,4,1081,232,1,2022-11-21
18115,---,1,1078,93,1,2022-11-19
18115,---,2,1316,152,1,2022-11-20
18115,---,3,700,122,1,2022-11-23
18115,---,4,1440,489,1,2022-11-26
18116,---,1,105,35,1,2022-11-20
18116,---,2,658,44,1,2022-11-21
18116,---,3,1451,391,1,2022-11-24
18116,---,4,335,474,1,2022-11-26
18117,PL1014-59,1,456,444,1,2022-11-08
18117,819059,2,1064,270,1,2022-11-09
18117,816733,3,274,416,1,2022-11-10
18118,PL1014-59,1,948,327,1,2022-11-09
18118,819059,2,775,358,1,2022-11-10
18118,816733,3,512,449,1,2022-11-12
18119,PL1014-59,1,648,264,1,2022-11-11
18119,819059,2,861,254,1,2022-11-13
18119,816733,3,823,114,1,2022-11-14
18120,PL1014-59,1,1410,223,1,2022-11-12
18120,819059,2,1251,8,1,2022-11-13
18120,816733,3,432,28,1,2022-11-15
18121,PL1014-59,1,464,468,1,2022-11-12
18121,819059,2,573,445,1,2022-11-13
18121,816733,3,263,226,1,2022-11-15
18122,PL1014-59,1,1467,315,1,2022-11-12
18122,819059,2,886,135,1,2022-11-14
18122,816733,3,586,416,1,2022-11-15
18123,PL1014-59,1,948,393,1,2022-11-12
18123,819059,2,868,483,1,2022-11-14
18123,816733,3,209,226,1,2022-11-16
18124,PL1014-59,1,606,86,1,2022-11-12
18124,819059,2,1366,223,1,2022-11-16
18124,816733,3,1250,433,1,2022-11-17
18125,PL1014-59,1,1193,340,1,2022-11-14
18125,819059,2,1322,346,1,2022-11-15
18125,816733,3,1199,210,1,2022-11-16
18126,PL1014-59,1,1075,114,1,2022-11-15
18126,819059,2,823,440,1,2022-11-19
18126,816733,3,1477,268,1,2022-11-21
18127,PL1014-59,1,213,307,1,2022-11-16
18127,819059,2,938,130,1,2022-11-17
18127,816733,3,509,23,1,2022-11-18
18128,PL1014-59,1,676,151,1,2022-11-16
18128,819059,2,960,429,1,2022-11-19
18128,816733,3,778,284,1,2022-11-20
18129,PL1014-59,1,469,298,1,2022-11-17
18129,819059,2,433,38,1,2022-11-18
18129,816733,3,1410,367,1,2022-11-21
