order_code;order_date;product_name;calculated_cut_sheets;comments;used_coil;needed_or_used_for_order;nomenclature_1c;;;;;;
BUF230961042;23.10.2023;OT96 Alu/C BAO auto;40000;;;;;;;;;;
BUF238381043;23.10.2023;0,17x838x942 USK ALU/С;110000;;;;;;;;;;
WEI231531044;24.10.2023;OT153-ELQ1542A3A USK;20000;29T;;;;;;;;;
BUF239421045;24.10.2023;0,16x942x790 ALU/С;40000;ВСІ;;;;;;;;;
BUF239131046;24.10.2023;0,14x913x766 USK A08;36000;ВСІ;;;;;;;;;
BUF238381047;25.10.2023;0,17x838x942 ALU/С BAO;40000;;;;;;;;;;
BIL238961048;25.10.2023;0,17x896x795 BLANK USK;46000;;;;;;;;;;
BIL238961049;25.10.2023;0,17x896x795 BLANK;8000;;;;;;;;;;
SKO238951050;25.10.2023;0,19х895х901  G/G ;3000;;;;;;;;;;
BIL238601051;26.10.2023;0,18x860x873  BLANK;35000;;;;;;;;;;
BIL238601052;26.10.2023;0,18x860x873 BAO BLANK;25000;;;;;;;;;;
DEV230991053;26.10.2023;OT99-ELQ9999A0A ARP;15000;;;;;;;;;;
BIL238961054;26.10.2023;0,18x896x795 BLANK;20000;;;;;;;;;;
BUF238381055;26.10.2023;0,17x838x942 USK ALU/С;40000;;;;;;;;;;
DEV230701056;31.10.2023;OT070-ELQ7022A5A 21Е;11000;;;;;;;;;;
BIL239221057;31.10.2023;0,17х922х868 USK TH550 BLANK;9000;;;;;;;;;;
BUF230961058;31.10.2023;OT96 Alu/C BAO auto;30000;;;;;;;;;;
BUF230961059;31.10.2023;OT96 ALU/C 0,18 USK auto;8500;;;;;;;;;;
BIL239201060;31.10.2023;0,16x920x778 RAS BLANK;19000;;;;;;;;;;
BIL238961061;31.10.2023;0,18x896x795 BAO BLANK;18000;;;;;;;;;;
BIL238961062;31.10.2023;0,18x896x795 BLANK;20000;;;;;;;;;;
BUF239131063;31.10.2023;0,14x913x766 USK 21E;18000;;;;;;;;;;
BIL238961064;01.11.2023;0,18x896x795 USK BLANK;14000;;;;;;;;;;
BIL238381065;01.11.2023;0,20x838x690 BLANK;2000;;;;;;;;;;
BIL238771066;01.11.2023;0,18x877x1066 BLANK;1500;;;;;;;;;;
DEV230701067;27.11.2023;OT070-ELQ7013A9A  BAO;44000;;;;;;;;;;
ZNO230701068;27.11.2023;OT070-ELQ7013A11A BAO;4500;4,5-5тис.;;;;;;;;;
BUF230701069;27.11.2023;OT070-21EK05 0,16 HBI;4500;;;;;;;;;;
BUF230701070;27.11.2023;OT070-ELQ7013A4A;13000;;;;;;;;;;
DEV230991071;27.11.2023;OT99-ELQ9991A0A ARP;11000;;;;;;;;;;
VIL230621072;27.11.2023;OT62-ELQ6216A2A  BAO ;28000;;;;;;;;;;
VIL230621073;27.11.2023;OT062-ELQ6216A3A USK;10000;;;;;;;;;;
WEI231531074;27.11.2023;OT153-ELQ1542A3A BAO;13000;;;;;;;;;;
BIL239501075;28.11.2023;0,27x950x780 BAO BLANK;2000;;;;;;;;;;
VIL230621076;28.11.2023;OT062-ELQ0830A9A BAO;7200;;;;;;;;;;
BIL230991077;28.11.2023;OT99-921XQ 0,20 ALU/G 36608;17000;;;;;;;;;;
BUF239421078;28.11.2023;0,16x942x790 ALU/С;30000;;;;;;;;;;
BUF239421079;28.11.2023;0,16x942x790 ALU/С;28895;;;;;;;;;;
BUF239131080;28.11.2023;0,14x913x766 USK 21E;42000;22K ready 20k-not ready;;;;;;;;;
BIL239131081;28.11.2023;0,14x913x766 USK BLANK;1500;;;;;;;;;;
UTS239421082;28.11.2023;0,16x942x790 -/G;4500;;;;;;;;;;
BUF239751083;29.11.2023;0,14x975x925 G/C USK;30000;;;;;;;;;;
BUF239751084;29.11.2023;0,14x975x925 W/K USK;8500;IMP;;;;;;;;;
BUF238381085;29.11.2023;0,17x838x942 USK ALU/С;17000;;;;;;;;;;
BIL239201086;29.11.2023;0,16x920x778 RAS BLANK;30000;;;;;;;;;;
BIL239221087;30.11.2023;0,17х922х868 USK TH550 BLANK;8500;;;;;;;;;;
BIL238961088;01.12.2023;0,18x896x795 USK BLANK;20000;;;;;;;;;;
BUF239131089;01.12.2023;0,14x913x766 USK 21E;18500;;;;;;;;;;
BIL239131090;01.12.2023;0,14x913x766 USK BLANK;6000;;;;;;;;;;
BUF239131091;04.12.2023;0,14x913x766 USK 21E;16500;;;;;;;;;;
BUF230961092;04.12.2023;OT96 ALU/C 0,18 USK auto;10000;;;;;;;;;;
BUF239751093;04.12.2023;0,14x975x925 G/C USK;14000;;;;;;;;;;
BUF230961094;05.12.2023;OT96 ALU/C 0,18 HBI auto;12000;;;;;;;;;;
BUF230701095;05.12.2023;OT070-ELQ7013A4A;25000;;;;;;;;;;
BIL239221096;05.12.2023;0,17х922х868 USK TH550 BLANK;9000;;;;;;;;;;
DEV230701097;06.12.2023;OT070-ELQ7033A2A  BAO;25000;23-25T;;;;;;;;;
BUF230961098;13.12.2023;OT96 ALU/C 0,18 HBI auto;10000;;;;;;;;;;
DEV230991099;13.12.2023;OT99-ELQ9999A0A ARP;7000;;;;;;;;;;
BIL239221100;13.12.2023;0,17х922х868 BAO BLANK;10000;;;;;;;;;;
BIL240991101;09.01.2024;OT99-921XQ 0,20 ALU/G 36608;9000;;;;;;;;;;
BUF249421102;09.01.2024;0,16x942x790 ALU/С;36000;;;;;;;;;;
BUF249201103;09.01.2024;0,16x920x778 Alu/C;23000;;;;;;;;;;
BUF249751104;09.01.2024;0,14x975x925 G/C USK;26000;;;;;;;;;;
BIL249201105;09.01.2024;0,16x920x778 RAS BLANK;6000;;;;;;;;;;
BIL248961106;09.01.2024;0,17x896x795 BLANK;18000;;;;;;;;;;
BIL249081107;09.01.2024;0,20x908x1112 RAS BLANK;7000;10T;;;;;;;;;
BIL248601108;09.01.2024;0,18x860x873 BAO BLANK;18000;BAO;;;;;;;;;
BIL248601109;09.01.2024;0,18x860x873 RAS BLANK;9000;RASS;;;;;;;;;
BUF240961110;09.01.2024;OT96 Alu/C USK auto;20000;;;;;;;;;;
BUF240961111;11.01.2024;OT96 ALU/C 0,18 HBI auto;14000;калібр;;;;;;;;;
BIL249131112;11.01.2024;0,14x913x766 USK BLANK;10000;;;;;;;;;;
DEV240701113;12.01.2024;OT070-ELQ7033A2A  BAO;30000;;;;;;;;;;
BIL249221114;12.01.2024;0,17х922х868 BAO BLANK;3000;;;;;;;;;;
UTS249421115;13.01.2024;0,16x942x790 -/G;1353;;;;;;;;;;
BIL248081116;09.01.2024;0,20x808x908 USK BLANK;3000;;;;;;;;;;
BUF249751117;15.01.2024;0,16x942x790 ALU/С;25000;;;;;;;;;;
BUF249751118;15.01.2024;0,16x942x790 ALU/С;20000;;;;;;;;;;
WEI241531119;26.01.2024;OT153-ELQ1542A3A BAO;25000;;;;;;;;;;
ZNO241531120;26.01.2024;OT153-20EB05 BAO TEST;14500;;;;;;;;;;
VIL240621121;26.01.2024;OT062-ELQ6216A3A BAO;26000;;;;;;;;;;
BUF240961122;26.01.2024;OT96 ALU/C 0,18 BAO auto;17000;;;;;;;;;;
BUF240961123;29.01.2024;OT96 Alu/C BAO auto;15000;;;;;;;;;;
DEV240701124;29.01.2024;OT70-20EK05 PFAS free TEST;250;;;;;;;;;;
BUF248381125;29.01.2024;0,17x838x942 ALU/С BAO;25000;;;;;;;;;;
BUF248381126;29.01.2024;0,17x838x942 ALU/С BAO;25000;;;;;;;;;;
BUF249421127;29.01.2024;0,16x942x790 ALU/С;19000;;;;;;;;;;
BIL240991128;29.01.2024;OT99-921XQ 0,20 ALU/G 36608;26000;;;;;;;;;;
DEV240701129;30.01.2024;OT070-ELQ7033A2A  BAO;30000;;;;;;;;;;
BUF240961130;30.01.2024;OT96 ALU/C 0,18 BAO auto;12000;;;;;;;;;;
BIL248081131;30.01.2024;0,20x808x908 BAO BLANK;28000;;;;;;;;;;
BUF240701132;31.01.2024;OT070-ELQ7013A4A BAO;11000;;;;;;;;;;
BUF240701133;31.01.2024;OT070-ELQ7013A4A;6000;;;;;;;;;;
VIL240621134;31.01.2024;OT062-ELQ6216A3A BAO;17000;;;;;;;;;;
BIL248961135;31.01.2024;0,17x896x795 BAO BLANK;56000;;;;;;;;;;
BUF248381136;31.01.2024;0,17x838x942 ALU/С BAO;17000;;;;;;;;;;
BIL248211137;01.02.2024;0,155x821x926 BAO BLANK;10000;;;;;;;;;;
BUF249201138;01.02.2024;0,16x920x778 Alu/C;24000;;;;;;;;;;
BIL249201139;01.02.2024;0,16x920x778 RAS BLANK;4000;перекинути з BUF249201138;;;;;;;;;
DEV240991140;01.02.2024;OT99-ELQ9999A0A ARP RAS;14000;;;;;;;;;;
BIL248601141;01.02.2024;0,18x860x873 BAO BLANK;45000;19T;;;;;;;;;
BIL248211142;01.02.2024;0,155x821x926 BAO BLANK;40000;;;;;;;;;;
DEV240701143;05.02.2024;OT070-ELQ7033A2A  BAO;27000;;;;;;;;;;
VIL240621144;05.02.2024;OT062-ELQ6216A3A BAO;33000;TEST 100лист;;;;;;;;;
VIL240621145;05.02.2024;OT062-ELQ6216A3A BAO;19000;19570(вага);;;;;;;;;
BIL249131146;05.02.2024;0,14x913x766 USK BLANK;9000;TEST 100лист;;;;;;;;;
WEI241531147;05.02.2024;OT153-ELQ1542A3A BAO;11000;17900(вага);;;;;;;;;
BUF249421148;05.02.2024;0,16x942x790 ALU/С;19000;18994(вага);;;;;;;;;
BIL249591149;06.02.2024;0,17x959x901 BLANK;26000;3 рул;;;;;;;;;
BUF248381150;06.02.2024;0,17x838x942 ALU/С BAO;20000;12000(вага);;;;;;;;;
BIL249221151;06.02.2024;0,17x922x868 DON BLANK;15000;калібровка 950 DON  у 922;;;;;;;;;
BUF240961152;07.02.2024;OT96 ALU/C 0,18 HBI auto;19000;;;;;;;;;;
BUF240961153;07.02.2024;OT96 ALU/C 0,18 BAO auto;5000;;;;;;;;;;
WEI241531154;07.02.2024;OT153-ELQ1542A3A BAO;10000;18340(вага);;;;;;;;;
BIL248601155;07.02.2024;0,18x860x873 BAO BLANK;25000;3 будь-яких рулона;;;;;;;;;
BUF249751156;08.02.2024;0,14x975x925 IMP G/C;10000;пачки завезти і розпакувати;;;;;;;;;
BUF249421157;08.02.2024;0,16x942x790 ALU/С;18000;18087(вага);;;;;;;;;
BIL249081158;08.02.2024;0,20x908x1112 BLANK;12000;15560(вага);;;;;;;;;
BUF249751159;19.02.2024;0,14x975x925 G/C USK;23000;;;;;;;;;;
BUF249751160;19.02.2024;0,14x975x925 W/K USK;22000;;;;;;;;;;
BUF249181161;19.02.2024;0,14x918x925 USK 21EK05;15000;15860(вага);;;;;;;;;
BUF240701162;19.02.2024;OT70-21EK05 0,16 BAO;18000;18515;;;;;;;;;
DEV240701163;19.02.2024;OT070-ELQ7022A5A 21Е;16000;16380;;;;;;;;;
DEV240701164;19.02.2024;OT070-ELQ7033A2A  BAO;6000;6225;;;;;;;;;
BIL249201165;19.02.2024;0,16x920x778 RAS BLANK;15000;будь-яких 2 рулона;;;;;;;;;
WEI241531166;20.02.2024;OT153-ELQ1542A3A USK;16000;27700;;;;;;;;;
ZNO241531167;20.02.2024;OT153-20EB05 BAO TEST;5500;2 рулона, залишок перекинути у 168;;;;;;;;;
ZNO241531168;20.02.2024;OT153-ELQ1554A0A BAO;4000;6455;;;;;;;;;
BUF240961169;20.02.2024;OT96 ALU/C 0,18 BAO auto;17000;17765;;;;;;;;;
VAJ240961170;20.02.2024;OT96 Alu/G BAO auto;2500;;;;;;;;;;
BUF249421171;20.02.2024;0,16x942x790 ALU/С;26000;7840, 9442, 9563;;;;;;;;;
BUF249421172;20.02.2024;0,16x942x790 ALU/С;20000;9857, 9864;;;;;;;;;
BIL248081173;20.02.2024;0,20x808x908 BAO BLANK;2500;;;;;;;;;;
DEV240991174;21.02.2024;OT99-ELQ9999A0A ARP RAS;6500;9144;;;;;;;;;
BIL248961175;21.02.2024;0,17x896x795 BAO BLANK;30000;5 рулонів;;;;;;;;;
BIL248961176;21.02.2024;0,17x896x795 BAO BLANK;30000;5 рулонів;;;;;;;;;
BIL248961177;21.02.2024;0,18x896x795 BAO BLANK;24000;24340;;;;;;;;;
BIL249201178;21.02.2024;0,16x920x778 RAS BLANK;30000;3 рулона;;;;;;;;;
BIL249201179;21.02.2024;0,16x920x778 RAS BLANK;30000;3 рулона;;;;;;;;;
BIL249131180;21.02.2024;0,14x913x766 USK BLANK;9000;7200;;;;;;;;;
BIL248211181;22.02.2024;0,155x821x926 BAO BLANK;30000;3 рулона;;;;;;;;;
BIL248211182;22.02.2024;0,155x821x926 BAO BLANK;30000;3 рулона;;;;;;;;;
BUF249751183;26.02.2024;0,14x975x925 G/C USK;16000;;;;;;;;;;
BIL248771184;26.02.2024;0,18x877x795 USK BLANK;27000;;;;;;;;;;
BUF249421185;26.02.2024;0,16x942x790 ALU/С;18000;;;;;;;;;;
BUF249421186;26.02.2024;0,16x942x790 ALU/С;18000;;;;;;;;;;
ZNO240701187;26.02.2024;OT070-ELQ7013A9A USK;15000;;;;;;;;;;
BIL249221188;26.02.2024;0,17x922x868 HBI TH550 BLANK;11000;;;;;;;;;;
VAJ240621189;26.02.2024;OT062-20EK05 HBI;17000;;;;;;;;;;
BUF240961190;27.02.2024;OT96 Alu/C BAO auto;34000;;;;;;;;;;
BIL248601191;27.02.2024;0,18x860x873 BAO BLANK;28000;;;;;;;;;;
BIL248961192;27.02.2024;0,17x896x795 BAO BLANK;25000;;;;;;;;;;
BIL248961193;27.02.2024;0,18x896x795 BAO BLANK;10000;;;;;;;;;;
BIL248211194;27.02.2024;0,155x821x926 BAO BLANK;31000;;;;;;;;;;
DEV240701195;28.02.2024;OT070-ELQ7022A6A 28/28 USK ;9600;;;;;;;;;;
BIL249221196;28.02.2024;0,17x922x868 DON BLANK;7000;калібровка;;;;;;;;;
BIL249201197;28.02.2024;0,16x920x778 RAS BLANK;20000;;;;;;;;;;
VIL240621198;28.02.2024;OT062-ELQ6216A3A BAO;20000;;;;;;;;;;
BUF249421199;29.02.2024;0,16x942x790 ALU/С;20000;;;;;;;;;;
BUF240961200;04.03.2024;OT96 ALU/C 0,18 BAO auto;17000;;;;;;;;;;
BUF240961201;04.03.2024;OT96 ALU/C 0,18 HBI auto;11000;;;;;;;;;;
WEI241531202;04.03.2024;OT153-ELQ1542A3A BAO;10000;;;;;;;;;;
ZNO241531203;04.03.2024;OT153-ELQ1554A0A USK;3500;;;;;;;;;;
BUF248381204;04.03.2024;0,17x838x942 USK BUF;30000;;;;;;;;;;
ZNO241531205;04.03.2024;OT153-ELQ1554A0A BAO;4000;сьогодні приїхав рулон;;;;;;;;;
DEV240991206;04.03.2024;OT99-21EK05 203XQ;8000;;;;;;;;;;
BIL248951207;04.03.2024;0,19x895x907 USK BLANK;25000;;;;;;;;;;
BUF248381208;05.03.2024;0,17x838x942 USK ALU/С;7000;залишок;;;;;;;;;
BUF240961209;05.03.2024;OT96 ALU/C 0,18 HBI auto;18000;;;;;;;;;;
BIL249221210;05.03.2024;0,17x922x868 HBI TH550 BLANK;22000;;;;;;;;;;
DEV240991211;06.03.2024;OT99-ELQ9991A0A ARP;11000;;;;;;;;;;
VIL240621212;06.03.2024;OT062-ELQ6216A3A BAO;24000;;;;;;;;;;
ZNO240701213;06.03.2024;OT070-ELQ7013A9A USK;7500;;;;;;;;;;
BUF249131214;13.03.2024;0,14x913x766 USK A08;20000;;;;;;;;;;
BUF249421215;13.03.2024;0,16x942x790 ALU/С;18000;;;;;;;;;;
BUF249421216;13.03.2024;0,16x942x790 ALU/С;20000;;;;;;;;;;
UTS248961217;14.03.2024;0,16x942x790 -/G;5000;;;;;;;;;;
BUF249751218;14.03.2024;0,14x975x925 G/C USK;35000;;;;;;;;;;
BIL248211219;14.03.2024;0,155x821x926 BAO BLANK;12000;;;;;;;;;;
BIL248211220;14.03.2024;0,155x821x926 HBI BLANK;18000;;;;;;;;;;
BIL248961221;14.03.2024;0,18x896x795 BAO BLANK;25000;;;;;;;;;;
BIL248961222;14.03.2024;0,17x896x795 BAO BLANK;6000;;;;;;;;;;
BIL249221223;14.03.2024;0,17x922x868 HBI TH550 BLANK;20000;;;;;;;;;;
MOE240621224;15.03.2024; OT062-21EK05 0,16 BAO;15500;;;;;;;;;;
VIL240621225;15.03.2024;OT062-ELQ6216A3A BAO;28000;;;;;;;;;;
BUF240701226;15.03.2024;OT70-21EK05 0,16 BAO;6000;;;;;;;;;;
BUF240701227;18.03.2024;OT070-ELQ7013A4A BAO;25000;;;;;;;;;;
DEV240991228;18.03.2024;OT99-ELQ9999A0A ARP RAS;20000;28т =3рул;;;;;;;;;
BIL248601229;18.03.2024;0,18x860x873 BAO BLANK;42000;;;;;;;;;;
BUF240961230;18.03.2024;OT96 ALU/C 0,18 USK auto;20000;;;;;;;;;;
BUF240961231;18.03.2024;OT96 ALU/C 0,18 HBI auto;20000;;;;;;;;;;
BIL249081232;18.03.2024;0,20x908x1112 BLANK;4300;;;;;;;;;;
BIL248211233;18.03.2024;0,155x821x926 BAO BLANK;17000;;;;;;;;;;
BIL248601234;19.03.2024;0,18x860x873 BAO W/C;15000;;;;;;;;;;
BIL248961235;19.03.2024;0,18x896x795 BAO BLANK;19000;;;;;;;;;;
BIL248951236;19.03.2024;0,19x895x907 BLANK;30000;;;;;;;;;;
BIL248951237;19.03.2024;0,19x895x907 BLANK;30000;;;;;;;;;;
DEV240701238;20.03.2024;OT070-ELQ7033A2A  TH580 USK;25000;;;;;;;;;;
DEV240701239;20.03.2024;OT070-ELQ7033A2A  BAO;10000;;;;;;;;;;
VIL240621240;21.03.2024;OT062-ELQ6216A3A BAO;20000;;;;;;;;;;
MOE240621241;21.03.2024; OT062-21EK05 0,16 BAO;3000;;;;;;;;;;
MOE240621242;21.03.2024;OT062-10DB05 0,16 BAO;1100;;;;;;;;;;
WEI241531243;25.03.2024;OT153-ELQ1542A3A BAO;15000;;;;;;;;;;
BUF249421244;25.03.2024;0,16x942x790 ALU/С;40000;;;;;;;;;;
BUF249131245;25.03.2024;0,14x913x766 USK A08;16000;;;;;;;;;;
BIL249131246;25.03.2024;0,14x913x766 USK BLANK;3500;;;;;;;;;;
BUF248381247;25.03.2024;0,17x838x942 ALU/С BAO;27000;;;;;;;;;;
BUF248381248;26.03.2024;0,17x838x942 ALU/С BAO;34000;;;;;;;;;;
BUF249751249;26.03.2024;0,14x975x925 G/C USK;20000;;;;;;;;;;
BIL248211250;27.03.2024;0,155x821x926 HBI BLANK;22000;;;;;;;;;;
BUF249421251;27.03.2024;0,16x942x790 ALU/С;28000;;;;;;;;;;
BIL249201252;27.03.2024;0,16x920x778 RAS BLANK;20000;;;;;;;;;;
BUF249201253;27.03.2024;0,14x920x778 RAS 21EK05;20000;;;;;;;;;;
BUF240961254;27.03.2024;OT96 ALU/C 0,18 HBI auto;18000;;;;;;;;;;
BUF249751255;28.03.2024;0,14x975x925 G/C USK;30000;;;;;;;;;;
BIL248771256;01.04.2024;0,18x877x795 USK BLANK;22500;;;;;;;;;;
BIL249501257;01.04.2024;0,27x950x780 BAO BLANK;1000;;;;;;;;;;
BIL248961258;01.04.2024;0,17x896x795 BAO BLANK;11000;;;;;;;;;;
BIL248211259;01.04.2024;0,155x821x926 HBI BLANK;15000;;;;;;;;;;
ZNO241531260;01.04.2024;OT153-20EB05 BAO TEST;1700;;;;;;;;;;
BIL248951261;01.04.2024;0,19x895x907 BAO BLANK;20000;;;;;;;;;;
BIL248951262;01.04.2024;0,19x895x907 BAO BLANK;20000;;;;;;;;;;
BIL248381263;02.04.2024;0,20x838x941,7 BAO BLANK;1500;;;;;;;;;;
BIL240991264;02.04.2024;OT099 Alu/G 0,20 BAO;3000;;;;;;;;;;
VIL240621265;02.04.2024;OT062-ELQ6216A3A BAO;30000;;;;;;;;;;
VAJ240621266;02.04.2024;OT062-20EK05 BAO;5000;;;;;;;;;;
VAJ240621267;02.04.2024;OT062-20EK05 HBI;5000;;;;;;;;;;
BIL248961268;02.04.2024;0,17x896x795 BAO BLANK;20000;;;;;;;;;;
BIL248961269;02.04.2024;0,18x896x795 BAO BLANK;10000;;;;;;;;;;
BIL248211270;02.04.2024;0,155x821x926 HBI BLANK;14000;;;;;;;;;;
BIL248961271;03.04.2024;0,17x896x795 BAO BLANK;20000;;;;;;;;;;
BIL248961272;03.04.2024;0,18x896x795 BAO BLANK;10000;;;;;;;;;;
BUF249751273;03.04.2024;0,14x975x925 G/C USK;10000;;;;;;;;;;
MOE240621274;03.04.2024; OT062-21EK05 0,16 BAO;20000;;;;;;;;;;
VIL240621275;03.04.2024;OT062-ELQ6216A3A BAO;20000;;;;;;;;;;
DEV240701276;03.04.2024;OT070-ELQ7033A2A  BAO;20000;;;;;;;;;;
BIL248961277;04.04.2024;0,17x896x795 BAO BLANK;25000;;;;;;;;;;
BIL248961278;08.04.2024;0,17x896x795 BAO BLANK;30000;;;;;;;;;;
BUF249131279;08.04.2024;0,14x913x766 USK A08;25000;;;;;;;;;;
VIL249541280;08.04.2024;OT062-ELQ6216A3A BAO;25000;;;;;;;;;;
BUF249751281;08.04.2024;0,14x975x925 G/C USK;20000;;;;;;;;;;
MOE240621282;08.04.2024; OT062-21EK05 0,16 BAO;17000;;;;;;;;;;
DEV240701283;08.04.2024;OT070-ELQ7033A2A  BAO;20000;;;;;;;;;;
DEV240701284;08.04.2024;OT070-ELQ7022A5A 21Е;15000;;;;;;;;;;
BIL249221285;08.04.2024;0,17x922x868 HBI TH550 BLANK;9000;;;;;;;;;;
UTS248381286;09.04.2024;0,20x838x941,7 ALU/G;605;;;;;;;;;;
UTS249201287;09.04.2024;0,16x920x778 G/G;1084;;;;;;;;;;
WEI241531288;09.04.2024;OT153-ELQ1542A3A BAO;29000;;;;;;;;;;
WEI241531289;09.04.2024;OT153-ELQ1554A0A USK;6500;TEST;;;;;;;;;
BIL248601290;09.04.2024;0,18x860x873 BAO BLANK;31000;;;;;;;;;;
BIL248601291;10.04.2024;0,18x860x873 BAO BLANK;25000;;;;;;;;;;
BIL249201292;10.04.2024;0,14x920x778 RAS BLANK;20000;;;;;;;;;;
BIL248961293;10.04.2024;0,18x896x795 BAO BLANK;16000;;;;;;;;;;
BIL248961294;10.04.2024;0,17x896x795 BAO BLANK;42000;;;;;;;;;;
BUF240961295;10.04.2024;OT96 ALU/C 0,18 BAO auto;19000;;;;;;;;;;
BUF240961296;10.04.2024;OT96 ALU/C 0,18 USK auto;10000;;;;;;;;;;
BUF249751297;11.04.2024;0,14x975x925 W/K USK;7500;;;;;;;;;;
BUF249751298;11.04.2024;0,14x975x925 G/C USK;37000;;;;;;;;;;
BUF249201299;11.04.2024;0,14x920x778 RAS 21EK05;20000;;;;;;;;;;
BIL248951300;11.04.2024;0,19x895x907 BAO BLANK;25000;;;;;;;;;;
DEV240701301;15.04.2024;OT070-ELQ7022A6A BAO;12000;;;;;;;;;;
DEV240701302;15.04.2024;OT070-ELQ7013A9A USK;5800;;;;;;;;;;
BUF240701303;15.04.2024;OT070-ELQ7013A4A USK;26000;;;;;;;;;;
BUF240701304;15.04.2024;OT070-ELQ7013A4A BAO;6000;;;;;;;;;;
DEV240701305;15.04.2024;OT070-ELQ7013A9A  BAO;5000;;;;;;;;;;
BIL249201306;15.04.2024;0,16x920x778 RAS BLANK;28000;;;;;;;;;;
BIL248961307;15.04.2024;0,17x896x795 BAO BLANK;20000;;;;;;;;;;
BIL248961308;15.04.2024;0,18x896x795 BAO BLANK;10000;;;;;;;;;;
BUF249751309;15.04.2024;0,14x975x925 W/K USK;13000;;;;;;;;;;
VAJ240961310;16.04.2024;OT96 Alu/G BAO auto;20000;;;;;;;;;;
BUF249421311;16.04.2024;0,16x942x790 ALU/С;20000;;;;;;;;;;
BUF249421312;17.04.2024;0,16x942x790 ALU/С;27000;;;;;;;;;;
BUF249131313;17.04.2024;0,14x913x766 RAS A08;36000;;;;;;;;;;
BUF249131314;17.04.2024;0,14x913x766 RAS A08;24000;;;;;;;;;;
VIL240621315;18.04.2024;OT062-ELQ6216A3A USK;30000;;;;;;;;;;
BUF249751316;18.04.2024;0,14x975x925 W/K USK;10500;;;;;;;;;;
BUF249751317;18.04.2024;0,14x975x925 G/C USK;9000;;;;;;;;;;
BIL248961318;18.04.2024;0,17x896x795 BAO BLANK;20000;;;;;;;;;;
BIL248961319;18.04.2024;0,17x896x795 BAO BLANK;20000;;;;;;;;;;
BIL248961320;18.04.2024;0,18x896x795 BAO BLANK;20000;;;;;;;;;;
BUF249751321;22.04.2024;0,14x975x925 G/C USK;20000;;;;;;;;;;
BUF249751322;22.04.2024;0,14x975x925 G/C USK;30000;;;;;;;;;;
UTS248601323;22.04.2024;0,16x942x790 -/G;776;;;;;;;;;;
UTS249201324;22.04.2024;0,14x913x766 -/G ;1536;;;;;;;;;;
BIL248601325;22.04.2024;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
WEI241531326;23.04.2024;OT153-ELQ1542A3A BAO;20000;;;;;;;;;;
VIL240621327;23.04.2024;OT062-ELQ6216A3A RAS;20000;;;;;;;;;;
BUF249751328;23.04.2024;0,14x975x925 G/C USK;40000;;;;;;;;;;
BIL248081329;24.04.2024;0,20x808x908 BAO BLANK;5000;;;;;;;;;;
BIL248211330;24.04.2024;0,155x821x926 HBI BLANK;19000;про піддони сказала Саші.  Наталочко,прослідкуй, щоб саме їх брали!;;;;;;;;;
BIL248961331;24.04.2024;0,17x896x795 BLANK USK;40000;;;;;;;;;;
BUF249181332;24.04.2024;0,14x918x925 USK G/C;49000;;;;;;;;;;
VIL240621333;25.04.2024;OT062-ELQ6216A3A RAS;20000;;;;;;;;;;
BIL248961334;25.04.2024;0,18x896x795 BAO BLANK;25000;;;;;;;;;;
VIL240621335;29.04.2024;OT062-ELQ6216A3A RAS;30000;;;;;;;;;;
VAJ240621336;29.04.2024; OT062-20EK05 0,16 USK;5600;;;;;;;;;;
MOE240621337;29.04.2024; OT062-21EK05 0,16 USK;10000;;;;;;;;;;
MOE240621338;29.04.2024;OT062-ELQ6216A3A USK;25000;;;;;;;;;;
BIL248211339;29.04.2024;0,155x821x926 HBI BLANK;5950;;;;;;;;;;
BIL248211340;29.04.2024;0,155x821x926 USK BLANK;33000;;;;;;;;;;
BIL248601341;30.04.2024;0,17x860x873 BAO BLANK;27000;;;;;;;;;;
BIL249201342;30.04.2024;0,14x920x778 RAS BLANK;20000;;;;;;;;;;
VIL240621343;30.04.2024;OT062-ELQ6216A3A USK;17000;;;;;;;;;;
BUF248381344;30.04.2024;0,17x838x942 USK ALU/С;25000;;;;;;;;;;
BUF249131345;30.04.2024;0,14x913x766 RAS A08;30000;;;;;;;;;;
BUF248381346;01.05.2024;0,17x838x942 ALU/С BAO;25000;;;;;;;;;;
BUF249421347;01.05.2024;0,16x942x790 ALU/С;25000;;;;;;;;;;
BUF249421348;01.05.2024;0,16x942x790 ALU/С;20000;;;;;;;;;;
BUF249201349;01.05.2024;0,14x920x778 RAS 21EK05;20000;;;;;;;;;;
BUF248381350;02.05.2024;0,17x838x942 USK ALU/С;20000;;;;;;;;;;
BIL249591351;03.05.2024;0,17x959x901 BLANK;18000;;;;;;;;;;
BIL248741352;03.05.2024;0,17x874x795 USK BLANK;20000;;;;;;;;;;
BIL249221353;07.05.2024;0,17x922x868 HBI TH550 BLANK;23000;;;;;;;;;;
ZNO241531354;07.05.2024;OT153-ELQ1554A0A BAO;18000;30T;;;;;;;;;
ZNO241531355;07.05.2024;OT153-ELQ1554A0A BAO;18000;30T;;;;;;;;;
BIL248741356;07.05.2024;0,17x874x795 USK BLANK;20000;;;;;;;;;;
BUF248381357;07.05.2024;0,17x838x942 USK ALU/С;31000;;;;;;;;;;
